Station,Date,leadtime,Temperature [°C],Wind Speed [m/s],Wind Direction [°],Sunshine Duration [s]
Evolène / Villa,2023-08-04 12:00,048:00,10.723809523809525,2.6904761904761907,319.34285714285716,7046.047619047619
Evolène / Villa,2023-08-04 18:00,054:00,7.114285714285715,2.3523809523809525,297.4619047619047,1424.9857142857145
Evolène / Villa,2023-08-05 00:00,060:00,5.738095238095238,1.7619047619047623,286.1380952380953,0.0
Evolène / Villa,2023-08-05 06:00,066:00,5.747619047619048,1.2761904761904763,247.2714285714286,258.61428571428576
Evolène / Villa,2023-08-05 12:00,072:00,12.62857142857143,3.2428571428571424,311.54285714285714,14676.657142857142
Evolène / Villa,2023-08-05 18:00,078:00,9.657142857142858,1.4190476190476191,253.01904761904765,14742.695238095237
Evolène / Villa,2023-08-06 00:00,084:00,6.552380952380952,1.2857142857142858,130.83809523809526,197.73333333333335
Evolène / Villa,2023-08-06 06:00,090:00,5.5476190476190474,1.638095238095238,191.92857142857142,816.0714285714286
Evolène / Villa,2023-08-06 12:00,096:00,9.11904761904762,4.199999999999999,322.46190476190475,11110.82380952381
Evolène / Villa,2023-08-06 18:00,102:00,6.1571428571428575,2.5238095238095233,267.15238095238095,8986.633333333335
Evolène / Villa,2023-08-07 00:00,108:00,3.8761904761904766,1.619047619047619,202.18571428571425,110.43333333333332
Evolène / Villa,2023-08-07 06:00,114:00,3.4761904761904763,1.2857142857142858,156.61904761904765,1516.7
Evolène / Villa,2023-08-07 12:00,120:00,13.204761904761902,3.4285714285714284,324.64285714285717,20086.45714285714
Leibstadt,2023-08-02 12:00,000:00,24.980952380952377,3.7095238095238092,263.58095238095245,-999.0
Leibstadt,2023-08-02 18:00,006:00,22.199999999999996,3.9666666666666663,239.76190476190473,12706.285714285714
Leibstadt,2023-08-03 00:00,012:00,17.638095238095236,5.790476190476191,252.35238095238094,0.0
Leibstadt,2023-08-03 06:00,018:00,16.747619047619043,4.414285714285715,236.94761904761907,136.66666666666666
Leibstadt,2023-08-03 12:00,024:00,20.699999999999996,4.990476190476191,263.9761904761905,5554.838095238095
Leibstadt,2023-08-03 18:00,030:00,18.771428571428572,3.0571428571428574,256.1714285714285,15310.766666666668
Leibstadt,2023-08-04 00:00,036:00,15.28095238095238,1.3666666666666667,171.78571428571428,0.1523809523809524
Leibstadt,2023-08-04 06:00,042:00,15.342857142857142,1.5333333333333334,227.83809523809526,48.49523809523809
Leibstadt,2023-08-04 12:00,048:00,19.923809523809524,3.8190476190476192,249.35238095238094,5848.414285714285
Leibstadt,2023-08-04 18:00,054:00,17.114285714285714,2.4428571428571426,226.1809523809524,4687.990476190475
Leibstadt,2023-08-05 00:00,060:00,14.761904761904765,2.8333333333333335,258.1904761904762,0.0
Leibstadt,2023-08-05 06:00,066:00,14.49047619047619,3.7333333333333334,252.55238095238093,191.5047619047619
Leibstadt,2023-08-05 12:00,072:00,20.523809523809526,4.419047619047619,256.7714285714286,11956.79523809524
Leibstadt,2023-08-05 18:00,078:00,17.676190476190474,3.380952380952382,246.98571428571432,11410.438095238094
Leibstadt,2023-08-06 00:00,084:00,14.223809523809523,2.4666666666666663,222.28095238095236,0.0
Leibstadt,2023-08-06 06:00,090:00,14.185714285714285,3.90952380952381,242.5666666666667,206.2047619047619
Leibstadt,2023-08-06 12:00,096:00,17.266666666666666,6.671428571428571,261.70476190476194,8351.77619047619
Leibstadt,2023-08-06 18:00,102:00,15.433333333333334,4.128571428571429,262.07142857142856,8396.138095238097
Leibstadt,2023-08-07 00:00,108:00,12.185714285714283,3.0047619047619043,253.88571428571422,0.0
Leibstadt,2023-08-07 06:00,114:00,11.652380952380952,1.9571428571428573,210.39523809523806,970.357142857143
Leibstadt,2023-08-07 12:00,120:00,20.17142857142857,4.638095238095238,266.2142857142857,17001.195238095235
Grimsel Hospiz,2023-08-02 12:00,000:00,15.328571428571431,6.7666666666666675,187.22857142857143,-999.0
Grimsel Hospiz,2023-08-02 18:00,006:00,13.690476190476193,2.3380952380952382,145.42380952380952,14135.47619047619
Grimsel Hospiz,2023-08-03 00:00,012:00,9.68095238095238,2.3619047619047615,112.72857142857141,0.0
Grimsel Hospiz,2023-08-03 06:00,018:00,6.1571428571428575,2.895238095238095,154.8190476190476,429.9761904761905
Grimsel Hospiz,2023-08-03 12:00,024:00,13.228571428571426,4.085714285714286,212.46190476190475,17187.885714285712
Grimsel Hospiz,2023-08-03 18:00,030:00,9.123809523809523,4.623809523809524,311.37142857142857,16509.742857142857
Grimsel Hospiz,2023-08-04 00:00,036:00,6.2333333333333325,2.0666666666666664,251.61904761904765,119.17619047619048
Grimsel Hospiz,2023-08-04 06:00,042:00,6.509523809523809,1.8666666666666665,212.90952380952382,85.98095238095239
Grimsel Hospiz,2023-08-04 12:00,048:00,8.671428571428573,5.6047619047619035,345.752380952381,4833.890476190476
Grimsel Hospiz,2023-08-04 18:00,054:00,5.871428571428572,4.566666666666667,282.64285714285717,2865.1761904761906
Grimsel Hospiz,2023-08-05 00:00,060:00,4.966666666666667,3.8523809523809525,311.3952380952381,0.0
Grimsel Hospiz,2023-08-05 06:00,066:00,4.733333333333333,3.0666666666666678,295.5285714285714,245.80476190476193
Grimsel Hospiz,2023-08-05 12:00,072:00,9.533333333333333,6.204761904761905,346.15714285714284,11061.828571428572
Grimsel Hospiz,2023-08-05 18:00,078:00,7.276190476190477,4.585714285714285,305.6666666666667,12117.428571428572
Grimsel Hospiz,2023-08-06 00:00,084:00,4.5809523809523816,1.219047619047619,218.34761904761905,47.84761904761905
Grimsel Hospiz,2023-08-06 06:00,090:00,4.1380952380952385,1.3857142857142857,200.94761904761904,597.1333333333334
Grimsel Hospiz,2023-08-06 12:00,096:00,7.347619047619048,5.171428571428572,336.62857142857143,9454.12380952381
Grimsel Hospiz,2023-08-06 18:00,102:00,4.295238095238095,4.3428571428571425,304.22857142857146,8218.585714285713
Grimsel Hospiz,2023-08-07 00:00,108:00,2.9476190476190474,2.9666666666666672,311.4047619047619,44.07142857142857
Grimsel Hospiz,2023-08-07 06:00,114:00,2.0,2.238095238095238,250.06190476190477,1761.4333333333336
Grimsel Hospiz,2023-08-07 12:00,120:00,9.933333333333334,5.690476190476192,313.8095238095238,18184.742857142857
Acquarossa / Comprovasco,2023-08-02 12:00,000:00,22.37142857142857,6.857142857142857,176.29999999999998,-999.0
Acquarossa / Comprovasco,2023-08-02 18:00,006:00,20.909523809523808,1.3095238095238093,210.8190476190476,5173.923809523809
Acquarossa / Comprovasco,2023-08-03 00:00,012:00,18.852380952380955,1.6714285714285713,187.47142857142856,0.0
Acquarossa / Comprovasco,2023-08-03 06:00,018:00,17.866666666666667,2.2095238095238097,196.97619047619048,603.4428571428572
Acquarossa / Comprovasco,2023-08-03 12:00,024:00,23.985714285714288,2.7047619047619054,162.14761904761903,16290.347619047616
Acquarossa / Comprovasco,2023-08-03 18:00,030:00,20.642857142857146,1.8095238095238095,187.34285714285716,13344.785714285714
Acquarossa / Comprovasco,2023-08-04 00:00,036:00,17.95714285714286,3.419047619047619,297.1857142857143,59.76666666666667
Acquarossa / Comprovasco,2023-08-04 06:00,042:00,17.814285714285713,3.1333333333333324,307.752380952381,204.74761904761903
Acquarossa / Comprovasco,2023-08-04 12:00,048:00,21.21428571428571,3.7047619047619045,204.3380952380952,6008.638095238095
Acquarossa / Comprovasco,2023-08-04 18:00,054:00,17.414285714285715,4.804761904761905,317.6904761904762,5230.466666666666
Acquarossa / Comprovasco,2023-08-05 00:00,060:00,16.000000000000004,4.495238095238095,283.42857142857144,0.0
Acquarossa / Comprovasco,2023-08-05 06:00,066:00,16.009523809523813,3.6999999999999993,301.2714285714286,1222.8714285714286
Acquarossa / Comprovasco,2023-08-05 12:00,072:00,22.233333333333334,4.009523809523809,239.8142857142857,17994.300000000003
Acquarossa / Comprovasco,2023-08-05 18:00,078:00,18.71904761904762,3.3619047619047624,312.6761904761905,12858.900000000001
Acquarossa / Comprovasco,2023-08-06 00:00,084:00,15.952380952380958,2.071428571428571,276.45238095238096,63.77142857142857
Acquarossa / Comprovasco,2023-08-06 06:00,090:00,15.180952380952379,2.5571428571428574,261.9761904761905,2006.390476190476
Acquarossa / Comprovasco,2023-08-06 12:00,096:00,20.55714285714286,4.947619047619048,87.29999999999998,18429.89047619047
Acquarossa / Comprovasco,2023-08-06 18:00,102:00,15.547619047619047,4.419047619047619,153.79523809523812,16279.576190476193
Acquarossa / Comprovasco,2023-08-07 00:00,108:00,13.514285714285714,3.7857142857142856,225.15714285714282,140.38095238095238
Acquarossa / Comprovasco,2023-08-07 06:00,114:00,13.166666666666666,3.2142857142857144,239.59523809523805,2177.5190476190473
Acquarossa / Comprovasco,2023-08-07 12:00,120:00,22.157142857142862,3.8857142857142852,173.26666666666665,20880.72857142857
Lägern,2023-08-02 12:00,000:00,22.242857142857144,6.580952380952381,243.48095238095235,-999.0
Lägern,2023-08-02 18:00,006:00,19.433333333333334,4.004761904761905,243.3380952380952,14738.028571428573
Lägern,2023-08-03 00:00,012:00,15.380952380952381,6.3619047619047615,251.1761904761905,0.0
Lägern,2023-08-03 06:00,018:00,13.195238095238096,6.20952380952381,233.2571428571429,399.10952380952375
Lägern,2023-08-03 12:00,024:00,17.91904761904762,6.623809523809523,253.15238095238095,8282.17142857143
Lägern,2023-08-03 18:00,030:00,15.419047619047618,2.6095238095238096,265.7190476190476,16023.914285714289
Lägern,2023-08-04 00:00,036:00,12.995238095238093,2.0285714285714285,211.6095238095238,3.457142857142857
Lägern,2023-08-04 06:00,042:00,12.419047619047618,2.1761904761904765,217.07619047619045,83.3
Lägern,2023-08-04 12:00,048:00,16.080952380952382,3.1380952380952376,270.2142857142857,4287.157142857142
Lägern,2023-08-04 18:00,054:00,13.766666666666667,2.4095238095238094,215.77619047619052,4795.019047619047
Lägern,2023-08-05 00:00,060:00,11.666666666666666,2.8476190476190473,256.69047619047626,0.0
Lägern,2023-08-05 06:00,066:00,11.019047619047619,3.276190476190476,268.9809523809524,127.33809523809525
Lägern,2023-08-05 12:00,072:00,16.80952380952381,3.6666666666666665,267.57142857142856,10979.361904761905
Lägern,2023-08-05 18:00,078:00,14.328571428571427,3.333333333333334,260.3952380952381,11020.066666666666
Lägern,2023-08-06 00:00,084:00,11.314285714285713,3.4142857142857146,232.6047619047619,0.0
Lägern,2023-08-06 06:00,090:00,10.780952380952382,4.619047619047619,245.6333333333333,55.209523809523816
Lägern,2023-08-06 12:00,096:00,13.495238095238093,6.2476190476190485,269.78571428571433,6691.4333333333325
Lägern,2023-08-06 18:00,102:00,11.923809523809522,4.2285714285714295,268.79047619047617,8084.890476190475
Lägern,2023-08-07 00:00,108:00,9.46190476190476,3.538095238095239,260.37619047619046,0.06190476190476191
Lägern,2023-08-07 06:00,114:00,8.976190476190478,2.8190476190476192,255.9380952380953,752.2285714285714
Lägern,2023-08-07 12:00,120:00,16.53333333333333,4.1000000000000005,258.5809523809524,16479.561904761907
Hörnli,2023-08-02 12:00,000:00,19.038095238095238,4.919047619047619,234.37619047619046,-999.0
Hörnli,2023-08-02 18:00,006:00,19.276190476190475,5.533333333333333,240.0380952380952,15989.500000000004
Hörnli,2023-08-03 00:00,012:00,14.033333333333335,6.447619047619048,255.91904761904757,0.7809523809523808
Hörnli,2023-08-03 06:00,018:00,11.70952380952381,6.985714285714285,240.69047619047623,1858.4142857142858
Hörnli,2023-08-03 12:00,024:00,16.580952380952382,6.657142857142859,259.5238095238095,15747.123809523808
Hörnli,2023-08-03 18:00,030:00,13.571428571428575,1.619047619047619,253.43809523809523,18294.776190476194
Hörnli,2023-08-04 00:00,036:00,12.195238095238096,2.2142857142857144,190.77619047619046,2.2190476190476187
Hörnli,2023-08-04 06:00,042:00,11.476190476190476,2.0142857142857147,204.4904761904762,12.180952380952382
Hörnli,2023-08-04 12:00,048:00,13.819047619047618,2.380952380952381,195.06666666666666,1682.2619047619048
Hörnli,2023-08-04 18:00,054:00,11.495238095238095,2.4809523809523806,237.49047619047616,2662.104761904762
Hörnli,2023-08-05 00:00,060:00,10.166666666666666,2.695238095238095,263.79047619047617,0.0
Hörnli,2023-08-05 06:00,066:00,9.547619047619046,3.238095238095238,283.20000000000005,27.8952380952381
Hörnli,2023-08-05 12:00,072:00,13.828571428571431,2.7,248.76190476190476,6711.623809523809
Hörnli,2023-08-05 18:00,078:00,12.514285714285714,2.6523809523809523,243.0857142857143,9881.919047619045
Hörnli,2023-08-06 00:00,084:00,10.204761904761904,3.0904761904761906,222.58095238095237,0.0
Hörnli,2023-08-06 06:00,090:00,9.414285714285715,4.919047619047619,247.42857142857147,92.33333333333334
Hörnli,2023-08-06 12:00,096:00,11.528571428571428,5.585714285714286,264.80476190476196,6471.17619047619
Hörnli,2023-08-06 18:00,102:00,9.680952380952382,4.123809523809523,261.4333333333333,7134.504761904762
Hörnli,2023-08-07 00:00,108:00,8.247619047619047,3.8285714285714283,249.37619047619046,0.0
Hörnli,2023-08-07 06:00,114:00,8.13809523809524,3.0428571428571427,244.82380952380953,620.1952380952381
Hörnli,2023-08-07 12:00,120:00,14.047619047619047,3.4714285714285715,279.5952380952381,16232.109523809526
Plaffeien,2023-08-02 12:00,000:00,23.195238095238093,6.080952380952381,236.1809523809524,-999.0
Plaffeien,2023-08-02 18:00,006:00,19.395238095238096,6.585714285714286,224.98571428571427,18224.585714285713
Plaffeien,2023-08-03 00:00,012:00,14.042857142857141,6.185714285714286,246.27619047619044,98.55238095238094
Plaffeien,2023-08-03 06:00,018:00,12.233333333333333,4.038095238095238,224.60000000000002,983.3904761904761
Plaffeien,2023-08-03 12:00,024:00,17.442857142857143,4.647619047619047,241.2047619047619,17965.380952380954
Plaffeien,2023-08-03 18:00,030:00,15.042857142857141,2.0476190476190474,238.71428571428572,19172.63333333333
Plaffeien,2023-08-04 00:00,036:00,12.51904761904762,2.4142857142857146,200.34761904761905,128.55238095238096
Plaffeien,2023-08-04 06:00,042:00,11.980952380952383,1.3809523809523807,216.45238095238096,19.48095238095238
Plaffeien,2023-08-04 12:00,048:00,14.285714285714288,3.2952380952380955,273.2857142857142,5132.128571428572
Plaffeien,2023-08-04 18:00,054:00,12.004761904761907,1.8428571428571427,203.9380952380953,2104.5238095238096
Plaffeien,2023-08-05 00:00,060:00,10.82857142857143,1.619047619047619,246.5761904761905,0.0
Plaffeien,2023-08-05 06:00,066:00,10.833333333333334,1.2333333333333334,246.31428571428575,59.17619047619048
Plaffeien,2023-08-05 12:00,072:00,15.585714285714285,2.5952380952380953,300.9523809523809,11989.966666666665
Plaffeien,2023-08-05 18:00,078:00,13.442857142857143,1.4238095238095236,214.0190476190476,10849.238095238097
Plaffeien,2023-08-06 00:00,084:00,11.171428571428573,2.7904761904761903,236.1761904761905,36.695238095238096
Plaffeien,2023-08-06 06:00,090:00,10.080952380952382,3.5190476190476185,245.2095238095238,141.57142857142858
Plaffeien,2023-08-06 12:00,096:00,12.247619047619047,4.438095238095238,275.047619047619,7143.6285714285705
Plaffeien,2023-08-06 18:00,102:00,11.10952380952381,2.604761904761905,234.38095238095238,7658.633333333331
Plaffeien,2023-08-07 00:00,108:00,9.30952380952381,2.138095238095238,223.82857142857145,40.0
Plaffeien,2023-08-07 06:00,114:00,9.0,1.452380952380952,224.52857142857144,1119.8238095238096
Plaffeien,2023-08-07 12:00,120:00,15.595238095238098,2.8523809523809525,272.2809523809524,18331.91904761905
Robièi,2023-08-02 12:00,000:00,11.92380952380952,5.280952380952381,171.2857142857143,-999.0
Robièi,2023-08-02 18:00,006:00,12.152380952380952,2.438095238095238,211.35714285714286,318.8904761904762
Robièi,2023-08-03 00:00,012:00,10.995238095238093,2.7285714285714286,227.94761904761904,0.0
Robièi,2023-08-03 06:00,018:00,8.161904761904761,6.138095238095237,271.7761904761905,1644.619047619048
Robièi,2023-08-03 12:00,024:00,14.5,3.904761904761904,204.0380952380952,18962.533333333333
Robièi,2023-08-03 18:00,030:00,11.338095238095237,3.7428571428571433,303.352380952381,13290.690476190477
Robièi,2023-08-04 00:00,036:00,8.414285714285715,7.742857142857143,332.6238095238096,1.1952380952380952
Robièi,2023-08-04 06:00,042:00,7.952380952380951,7.176190476190477,342.8476190476191,378.99523809523805
Robièi,2023-08-04 12:00,048:00,10.57142857142857,5.947619047619047,243.2047619047619,9065.609523809524
Robièi,2023-08-04 18:00,054:00,6.947619047619048,10.166666666666666,329.50952380952384,6274.714285714287
Robièi,2023-08-05 00:00,060:00,5.652380952380953,11.695238095238093,340.7142857142857,0.0
Robièi,2023-08-05 06:00,066:00,5.7476190476190485,11.614285714285714,335.6238095238095,1586.161904761905
Robièi,2023-08-05 12:00,072:00,11.9,7.023809523809524,319.8285714285715,18277.899999999998
Robièi,2023-08-05 18:00,078:00,8.804761904761907,5.547619047619047,298.30952380952374,12962.014285714287
Robièi,2023-08-06 00:00,084:00,6.938095238095237,7.009523809523809,304.72857142857146,0.0
Robièi,2023-08-06 06:00,090:00,5.766666666666666,5.738095238095239,309.76190476190476,2645.5619047619043
Robièi,2023-08-06 12:00,096:00,10.495238095238095,6.295238095238095,322.2,18430.199999999997
Robièi,2023-08-06 18:00,102:00,4.923809523809524,9.576190476190478,334.06666666666666,16242.104761904762
Robièi,2023-08-07 00:00,108:00,3.4857142857142858,8.938095238095238,332.73809523809524,0.35714285714285715
Robièi,2023-08-07 06:00,114:00,3.9714285714285715,6.78095238095238,330.81428571428575,2968.485714285714
Robièi,2023-08-07 12:00,120:00,12.076190476190474,4.095238095238095,270.6571428571428,21026.6
Würenlingen / PSI,2023-08-02 12:00,000:00,26.32857142857143,6.571428571428571,255.77619047619044,-999.0
Würenlingen / PSI,2023-08-02 18:00,006:00,22.271428571428572,3.357142857142857,229.23809523809524,13124.05238095238
Würenlingen / PSI,2023-08-03 00:00,012:00,18.18571428571429,5.761904761904761,247.06666666666666,0.0
Würenlingen / PSI,2023-08-03 06:00,018:00,16.666666666666668,5.285714285714286,224.51428571428573,194.2
Würenlingen / PSI,2023-08-03 12:00,024:00,20.866666666666667,4.661904761904762,259.6761904761905,5429.67142857143
Würenlingen / PSI,2023-08-03 18:00,030:00,18.833333333333332,3.119047619047619,274.0190476190476,14221.042857142858
Würenlingen / PSI,2023-08-04 00:00,036:00,15.376190476190478,1.5904761904761904,170.1761904761905,8.714285714285714
Würenlingen / PSI,2023-08-04 06:00,042:00,15.380952380952378,1.3952380952380952,220.48571428571427,36.90476190476191
Würenlingen / PSI,2023-08-04 12:00,048:00,19.457142857142856,3.8999999999999995,248.87142857142862,4781.080952380951
Würenlingen / PSI,2023-08-04 18:00,054:00,17.18095238095238,2.4142857142857146,225.52857142857144,4556.538095238095
Würenlingen / PSI,2023-08-05 00:00,060:00,14.923809523809526,2.4190476190476193,248.40000000000003,0.0
Würenlingen / PSI,2023-08-05 06:00,066:00,14.5,3.1952380952380954,256.947619047619,147.23333333333332
Würenlingen / PSI,2023-08-05 12:00,072:00,20.54761904761905,3.8952380952380956,269.7142857142858,11440.780952380954
Würenlingen / PSI,2023-08-05 18:00,078:00,17.7,3.2238095238095235,259.15714285714284,11339.361904761905
Würenlingen / PSI,2023-08-06 00:00,084:00,14.30952380952381,2.8380952380952382,210.56666666666666,0.8666666666666668
Würenlingen / PSI,2023-08-06 06:00,090:00,14.123809523809522,3.69047619047619,239.9142857142857,144.26190476190476
Würenlingen / PSI,2023-08-06 12:00,096:00,17.171428571428574,6.4,267.61428571428576,7481.895238095238
Würenlingen / PSI,2023-08-06 18:00,102:00,15.47142857142857,4.08095238095238,263.8238095238095,8265.514285714287
Würenlingen / PSI,2023-08-07 00:00,108:00,12.428571428571429,2.9238095238095236,241.25238095238092,2.223809523809524
Würenlingen / PSI,2023-08-07 06:00,114:00,11.790476190476191,2.1619047619047618,220.23333333333335,743.3619047619047
Würenlingen / PSI,2023-08-07 12:00,120:00,20.219047619047622,3.8190476190476184,258.0857142857143,16875.361904761907
Binn,2023-08-02 12:00,000:00,19.71904761904762,4.561904761904762,143.83333333333334,-999.0
Binn,2023-08-02 18:00,006:00,17.633333333333333,4.542857142857143,179.9857142857143,13427.780952380954
Binn,2023-08-03 00:00,012:00,13.400000000000002,1.7571428571428567,147.75238095238097,33.2952380952381
Binn,2023-08-03 06:00,018:00,9.861904761904762,2.3047619047619046,226.90000000000003,331.70952380952383
Binn,2023-08-03 12:00,024:00,17.123809523809523,4.661904761904761,245.03333333333327,18753.019047619047
Binn,2023-08-03 18:00,030:00,14.29047619047619,1.842857142857143,74.6047619047619,18541.604761904764
Binn,2023-08-04 00:00,036:00,9.55238095238095,0.9714285714285712,128.57142857142856,513.5095238095238
Binn,2023-08-04 06:00,042:00,9.514285714285714,0.6333333333333334,249.09523809523805,0.0
Binn,2023-08-04 12:00,048:00,13.880952380952381,2.938095238095238,215.5666666666667,5381.9285714285725
Binn,2023-08-04 18:00,054:00,9.638095238095238,2.5571428571428574,276.1666666666667,2461.0952380952376
Binn,2023-08-05 00:00,060:00,7.4,2.5666666666666664,287.3809523809524,1.7904761904761906
Binn,2023-08-05 06:00,066:00,7.009523809523809,2.466666666666667,311.79523809523806,10.866666666666665
Binn,2023-08-05 12:00,072:00,15.261904761904763,3.1285714285714286,279.23333333333335,10871.371428571429
Binn,2023-08-05 18:00,078:00,12.35714285714286,1.319047619047619,185.99999999999997,14590.409523809523
Binn,2023-08-06 00:00,084:00,8.47142857142857,1.342857142857143,126.72857142857146,282.3619047619047
Binn,2023-08-06 06:00,090:00,7.495238095238095,2.3285714285714283,271.1095238095238,320.5238095238096
Binn,2023-08-06 12:00,096:00,12.885714285714286,6.223809523809523,256.27619047619044,13661.971428571429
Binn,2023-08-06 18:00,102:00,8.847619047619048,4.085714285714285,228.07142857142853,13386.7
Binn,2023-08-07 00:00,108:00,5.495238095238095,3.023809523809524,244.75238095238097,335.5095238095238
Binn,2023-08-07 06:00,114:00,4.833333333333334,1.861904761904762,264.70476190476194,614.2952380952381
Binn,2023-08-07 12:00,120:00,15.695238095238096,3.3571428571428563,263.72857142857146,19235.37142857143
Monte Rosa-Plattje,2023-08-02 12:00,000:00,11.980952380952381,11.314285714285713,233.09523809523813,-999.0
Monte Rosa-Plattje,2023-08-02 18:00,006:00,7.904761904761905,4.090476190476191,243.7047619047619,19130.266666666666
Monte Rosa-Plattje,2023-08-03 00:00,012:00,4.299999999999999,5.142857142857143,242.76666666666665,386.96666666666664
Monte Rosa-Plattje,2023-08-03 06:00,018:00,2.733333333333333,4.757142857142857,231.76190476190473,2463.552380952381
Monte Rosa-Plattje,2023-08-03 12:00,024:00,9.228571428571431,3.9047619047619055,230.11904761904762,20815.2380952381
Monte Rosa-Plattje,2023-08-03 18:00,030:00,4.857142857142857,4.1761904761904765,193.76190476190473,21007.652380952382
Monte Rosa-Plattje,2023-08-04 00:00,036:00,1.5476190476190477,2.1476190476190475,207.2285714285714,909.4047619047619
Monte Rosa-Plattje,2023-08-04 06:00,042:00,0.9190476190476191,0.9047619047619048,229.98571428571424,1002.7047619047619
Monte Rosa-Plattje,2023-08-04 12:00,048:00,2.4619047619047625,2.4142857142857146,222.79999999999995,7427.809523809524
Monte Rosa-Plattje,2023-08-04 18:00,054:00,0.4428571428571428,3.442857142857142,123.55714285714285,494.2380952380951
Monte Rosa-Plattje,2023-08-05 00:00,060:00,-0.4571428571428572,2.395238095238095,109.03809523809522,0.0
Monte Rosa-Plattje,2023-08-05 06:00,066:00,-0.6666666666666667,1.7523809523809522,95.15714285714284,580.3142857142857
Monte Rosa-Plattje,2023-08-05 12:00,072:00,5.995238095238095,3.033333333333334,257.5285714285714,15385.266666666663
Monte Rosa-Plattje,2023-08-05 18:00,078:00,4.2857142857142865,1.5142857142857147,228.23333333333335,13459.48095238095
Monte Rosa-Plattje,2023-08-06 00:00,084:00,1.0142857142857142,2.0238095238095237,204.1095238095238,294.62857142857143
Monte Rosa-Plattje,2023-08-06 06:00,090:00,-0.4619047619047619,2.2,182.5047619047619,1542.014285714286
Monte Rosa-Plattje,2023-08-06 12:00,096:00,3.214285714285715,4.619047619047619,292.1809523809524,14015.242857142859
Monte Rosa-Plattje,2023-08-06 18:00,102:00,-0.41904761904761906,4.147619047619049,160.87142857142857,10514.995238095236
Monte Rosa-Plattje,2023-08-07 00:00,108:00,-2.1047619047619044,2.9761904761904763,128.2904761904762,320.0809523809524
Monte Rosa-Plattje,2023-08-07 06:00,114:00,-1.1142857142857143,2.2476190476190476,148.6857142857143,2281.609523809524
Monte Rosa-Plattje,2023-08-07 12:00,120:00,7.438095238095239,4.028571428571429,283.6238095238095,20628.271428571425
Les Marécottes,2023-08-02 12:00,000:00,24.842857142857145,5.295238095238095,121.91428571428573,-999.0
Les Marécottes,2023-08-02 18:00,006:00,19.652380952380952,2.0142857142857142,232.05714285714288,12831.985714285713
Les Marécottes,2023-08-03 00:00,012:00,14.195238095238096,2.661904761904762,281.99523809523805,4.857142857142857
Les Marécottes,2023-08-03 06:00,018:00,12.195238095238096,2.0666666666666664,294.3285714285715,1862.4857142857145
Les Marécottes,2023-08-03 12:00,024:00,18.761904761904763,4.704761904761905,313.8333333333333,16993.019047619047
Les Marécottes,2023-08-03 18:00,030:00,15.92857142857143,4.10952380952381,326.3333333333333,18167.723809523806
Les Marécottes,2023-08-04 00:00,036:00,12.76190476190476,2.3476190476190477,258.8619047619047,60.766666666666666
Les Marécottes,2023-08-04 06:00,042:00,11.785714285714286,2.4809523809523806,298.47142857142853,242.2
Les Marécottes,2023-08-04 12:00,048:00,13.466666666666665,5.576190476190477,340.61428571428576,6531.0428571428565
Les Marécottes,2023-08-04 18:00,054:00,12.2,3.3000000000000007,298.3666666666667,1903.6333333333332
Les Marécottes,2023-08-05 00:00,060:00,11.000000000000002,2.6380952380952376,308.1190476190476,0.3047619047619048
Les Marécottes,2023-08-05 06:00,066:00,11.033333333333335,2.2095238095238097,323.5571428571428,603.3952380952381
Les Marécottes,2023-08-05 12:00,072:00,15.785714285714283,5.795238095238095,344.9190476190476,14826.057142857144
Les Marécottes,2023-08-05 18:00,078:00,14.095238095238095,3.8095238095238093,324.3666666666667,10419.214285714286
Les Marécottes,2023-08-06 00:00,084:00,11.476190476190474,2.4714285714285715,306.9761904761905,22.81904761904762
Les Marécottes,2023-08-06 06:00,090:00,10.266666666666666,2.4238095238095236,300.3619047619047,1217.195238095238
Les Marécottes,2023-08-06 12:00,096:00,13.571428571428571,5.39047619047619,237.7571428571429,12816.361904761903
Les Marécottes,2023-08-06 18:00,102:00,11.633333333333335,2.823809523809524,302.8809523809524,9524.3
Les Marécottes,2023-08-07 00:00,108:00,9.79047619047619,1.5333333333333334,275.7904761904762,29.18095238095238
Les Marécottes,2023-08-07 06:00,114:00,8.82857142857143,1.295238095238095,246.2904761904762,2537.9714285714285
Les Marécottes,2023-08-07 12:00,120:00,16.214285714285715,6.123809523809523,344.7666666666667,19889.495238095235
MSK,2023-08-02 12:00,000:00,23.59523809523809,7.857142857142854,236.5095238095238,-999.0
MSK,2023-08-02 18:00,006:00,21.02857142857143,6.79047619047619,232.7238095238095,14211.452380952382
MSK,2023-08-03 00:00,012:00,16.047619047619047,6.7476190476190485,246.44761904761904,5.90952380952381
MSK,2023-08-03 06:00,018:00,14.19047619047619,6.623809523809523,227.1761904761905,118.31904761904761
MSK,2023-08-03 12:00,024:00,19.00952380952381,6.619047619047619,236.44761904761904,12569.47619047619
MSK,2023-08-03 18:00,030:00,16.985714285714288,2.4571428571428573,273.8619047619048,16288.385714285716
MSK,2023-08-04 00:00,036:00,13.866666666666665,2.2333333333333334,209.06190476190477,16.03333333333333
MSK,2023-08-04 06:00,042:00,13.238095238095237,2.357142857142857,227.38095238095238,0.14761904761904762
MSK,2023-08-04 12:00,048:00,16.25238095238095,2.7857142857142856,250.11904761904756,5745.4857142857145
